airline,source_city,destination_city,departure_time,arrival_time,stops,class,duration,days_left,price
SpiceJet,Bangalore,Kolkata,17:00,19:10,2,Economy,3.93,24,9127
Air India,Bangalore,Mumbai,03:00,05:52,0,Economy,6.0,20,7754
AirAsia,Delhi,Hyderabad,09:00,13:34,1,Economy,9.62,45,7533
AirAsia,Kolkata,Chennai,13:00,15:30,2,Economy,13.42,49,9213
AirAsia,Mumbai,Delhi,20:00,23:50,1,Business,8.86,46,16457
Indigo,Mumbai,Chennai,00:00,05:04,0,Economy,13.61,26,7385
GO FIRST,Mumbai,Kolkata,01:00,03:21,2,Economy,13.56,44,10607
AirAsia,Chennai,Delhi,01:00,07:35,2,Economy,3.6,17,9710
Indigo,Delhi,Bangalore,03:00,09:48,2,Economy,3.6,8,10536
Air India,Kolkata,Mumbai,16:00,19:33,2,Economy,12.33,12,10055
SpiceJet,Kolkata,Chennai,05:00,10:18,0,Business,3.26,46,16708
SpiceJet,Mumbai,Bangalore,15:00,17:56,2,Economy,6.27,33,8176
Indigo,Chennai,Hyderabad,05:00,11:10,2,Business,2.32,17,20318
SpiceJet,Chennai,Kolkata,19:00,00:46,2,Economy,7.96,29,10244
Vistara,Hyderabad,Bangalore,20:00,01:22,0,Business,12.81,44,14702
SpiceJet,Hyderabad,Kolkata,01:00,04:14,1,Business,3.82,17,23083
GO FIRST,Chennai,Hyderabad,06:00,12:52,0,Economy,5.57,3,9886
Air India,Chennai,Bangalore,14:00,18:38,1,Economy,5.12,43,6476
SpiceJet,Mumbai,Hyderabad,18:00,21:06,0,Economy,10.47,3,8470
Indigo,Kolkata,Mumbai,06:00,10:59,1,Economy,10.81,7,9055
GO FIRST,Bangalore,Delhi,16:00,19:02,0,Economy,3.95,49,4380
Vistara,Mumbai,Delhi,04:00,06:48,2,Economy,10.53,45,8218
SpiceJet,Chennai,Bangalore,05:00,07:21,2,Business,7.61,45,18552
Air India,Delhi,Hyderabad,17:00,22:29,1,Business,9.18,30,20828
AirAsia,Hyderabad,Kolkata,04:00,08:56,2,Economy,10.49,4,10960
Air India,Mumbai,Delhi,10:00,14:30,1,Economy,12.67,24,9440
GO FIRST,Chennai,Delhi,16:00,20:54,0,Economy,2.54,6,8655
GO FIRST,Kolkata,Mumbai,15:00,21:04,0,Business,14.3,27,21638
Vistara,Bangalore,Chennai,12:00,16:39,1,Economy,7.59,35,6210
Indigo,Bangalore,Chennai,07:00,10:45,1,Economy,13.81,20,11858
SpiceJet,Mumbai,Delhi,10:00,15:22,2,Economy,11.72,6,15020
AirAsia,Chennai,Mumbai,18:00,22:56,2,Business,3.07,41,23378
Vistara,Delhi,Kolkata,19:00,01:18,0,Economy,14.96,39,6351
GO FIRST,Chennai,Mumbai,19:00,01:51,0,Economy,8.69,48,5585
Indigo,Kolkata,Delhi,09:00,12:04,1,Business,10.95,1,27883
GO FIRST,Kolkata,Bangalore,03:00,06:16,1,Economy,12.34,41,8816
GO FIRST,Bangalore,Mumbai,21:00,00:05,2,Economy,10.72,23,11133
AirAsia,Kolkata,Chennai,14:00,17:18,0,Economy,6.82,18,8642
Air India,Bangalore,Chennai,06:00,10:51,2,Business,7.97,45,24053
Indigo,Kolkata,Bangalore,02:00,07:50,0,Economy,9.46,16,9646
GO FIRST,Mumbai,Hyderabad,01:00,04:27,2,Economy,7.95,17,8975
Indigo,Kolkata,Bangalore,05:00,11:40,2,Business,6.72,31,23873
Indigo,Delhi,Bangalore,07:00,13:46,2,Economy,14.59,35,9115
Indigo,Hyderabad,Kolkata,18:00,21:35,0,Business,2.2,45,16077
Indigo,Hyderabad,Kolkata,13:00,18:32,0,Business,5.67,3,18754
AirAsia,Bangalore,Mumbai,01:00,04:07,1,Economy,9.5,2,10764
Indigo,Delhi,Mumbai,19:00,01:30,0,Economy,6.07,4,7759
GO FIRST,Bangalore,Mumbai,15:00,21:04,2,Business,12.2,41,17320
Vistara,Hyderabad,Delhi,23:00,05:36,1,Economy,13.45,12,11190
Vistara,Mumbai,Hyderabad,15:00,18:33,0,Economy,10.37,30,5871
GO FIRST,Chennai,Kolkata,01:00,04:53,0,Business,4.73,16,21800
Air India,Mumbai,Hyderabad,09:00,14:06,2,Economy,5.65,34,10407
Indigo,Mumbai,Chennai,14:00,17:41,1,Business,14.64,13,26805
Indigo,Hyderabad,Bangalore,15:00,20:43,0,Economy,6.35,24,6454
GO FIRST,Kolkata,Mumbai,01:00,04:36,1,Business,10.63,17,17969
Indigo,Kolkata,Hyderabad,00:00,05:57,1,Business,10.42,12,26481
Indigo,Mumbai,Delhi,05:00,10:41,0,Economy,5.44,7,8347
Air India,Kolkata,Mumbai,11:00,15:31,2,Economy,10.03,42,10255
SpiceJet,Chennai,Mumbai,14:00,19:29,1,Economy,10.76,28,9947
SpiceJet,Hyderabad,Bangalore,21:00,03:04,1,Economy,5.85,28,7031
SpiceJet,Mumbai,Bangalore,21:00,00:12,1,Business,7.74,5,21090
AirAsia,Bangalore,Kolkata,06:00,11:03,0,Economy,10.12,39,5252
GO FIRST,Bangalore,Mumbai,16:00,19:17,0,Economy,8.28,42,5060
Vistara,Kolkata,Mumbai,01:00,03:41,1,Economy,7.4,18,10956
Air India,Bangalore,Chennai,10:00,12:39,2,Business,7.5,28,25841
SpiceJet,Delhi,Mumbai,01:00,04:15,1,Economy,13.67,10,10103
Air India,Delhi,Kolkata,17:00,19:16,2,Economy,8.96,20,9179
Air India,Hyderabad,Chennai,22:00,02:17,2,Economy,6.51,43,6529
SpiceJet,Kolkata,Mumbai,20:00,01:47,2,Economy,7.35,16,8725
GO FIRST,Delhi,Hyderabad,06:00,09:48,2,Business,10.49,31,22422
Air India,Bangalore,Chennai,11:00,17:57,2,Economy,14.73,4,14762
AirAsia,Hyderabad,Delhi,20:00,00:46,2,Economy,4.64,38,6919
AirAsia,Delhi,Chennai,12:00,16:51,1,Economy,10.8,21,9718
Air India,Bangalore,Kolkata,23:00,03:21,2,Economy,7.68,11,10368
Air India,Mumbai,Bangalore,15:00,20:37,2,Economy,4.33,24,7949
SpiceJet,Delhi,Mumbai,11:00,16:15,0,Economy,14.56,40,7361
GO FIRST,Bangalore,Hyderabad,15:00,19:09,2,Economy,5.79,23,9953
GO FIRST,Kolkata,Mumbai,14:00,18:11,1,Economy,8.67,34,8574
GO FIRST,Chennai,Delhi,15:00,17:38,0,Economy,13.53,34,8109
AirAsia,Hyderabad,Kolkata,12:00,16:56,2,Economy,2.02,36,8135
GO FIRST,Bangalore,Mumbai,09:00,14:50,1,Business,8.57,15,19133
SpiceJet,Hyderabad,Mumbai,06:00,12:35,1,Business,9.73,41,22523
AirAsia,Mumbai,Bangalore,23:00,03:57,2,Business,13.4,22,26475
AirAsia,Bangalore,Hyderabad,04:00,07:48,0,Economy,9.21,41,5719
Air India,Chennai,Delhi,06:00,12:04,2,Economy,3.83,21,10135
Air India,Bangalore,Kolkata,09:00,11:56,1,Business,7.45,10,18517
Indigo,Bangalore,Delhi,18:00,20:00,0,Economy,10.26,25,6685
Indigo,Hyderabad,Chennai,04:00,08:10,0,Business,9.44,39,15280
Indigo,Chennai,Delhi,12:00,16:00,2,Economy,10.26,8,12538
GO FIRST,Hyderabad,Mumbai,04:00,06:39,0,Economy,10.57,13,8396
Air India,Chennai,Hyderabad,11:00,17:10,2,Economy,4.77,2,9565
Vistara,Mumbai,Kolkata,00:00,03:49,0,Economy,6.2,26,7445
GO FIRST,Bangalore,Mumbai,17:00,19:00,2,Economy,11.21,38,8687
SpiceJet,Chennai,Mumbai,08:00,13:40,1,Economy,9.35,33,9096
Indigo,Bangalore,Delhi,03:00,08:58,2,Business,9.94,41,24815
GO FIRST,Bangalore,Hyderabad,22:00,04:14,2,Economy,14.34,19,11705
Indigo,Bangalore,Chennai,22:00,04:02,2,Economy,13.73,39,8132
SpiceJet,Bangalore,Chennai,04:00,08:51,0,Economy,11.07,16,9925
Indigo,Mumbai,Hyderabad,02:00,06:18,0,Economy,14.42,22,10147
Vistara,Hyderabad,Kolkata,09:00,11:16,1,Business,13.18,44,21579
Air India,Bangalore,Delhi,17:00,20:29,2,Economy,12.88,17,11340
SpiceJet,Delhi,Chennai,04:00,06:48,0,Economy,10.78,8,7705
GO FIRST,Chennai,Delhi,19:00,23:52,2,Economy,5.23,41,6415
Indigo,Delhi,Bangalore,05:00,10:37,1,Economy,9.2,19,10167
Indigo,Chennai,Hyderabad,09:00,11:49,1,Economy,7.59,14,10245
GO FIRST,Bangalore,Mumbai,10:00,13:43,0,Economy,6.94,11,7780
Indigo,Mumbai,Bangalore,03:00,09:56,1,Business,10.36,49,17216
GO FIRST,Hyderabad,Kolkata,03:00,05:45,1,Economy,6.48,37,5849
Air India,Bangalore,Mumbai,05:00,09:51,1,Economy,10.86,21,8988
SpiceJet,Chennai,Mumbai,07:00,11:14,1,Economy,8.25,28,8097
Indigo,Mumbai,Kolkata,07:00,10:12,0,Economy,8.23,41,5611
Air India,Bangalore,Delhi,00:00,04:09,1,Economy,10.47,36,9542
Air India,Chennai,Kolkata,20:00,22:53,0,Economy,3.12,34,5692
AirAsia,Hyderabad,Kolkata,06:00,08:00,2,Economy,12.79,44,8870
SpiceJet,Mumbai,Bangalore,18:00,22:13,0,Economy,6.87,44,4888
Vistara,Hyderabad,Chennai,23:00,03:45,1,Economy,11.69,40,8660
Vistara,Delhi,Hyderabad,01:00,04:54,2,Economy,3.74,30,9695
AirAsia,Hyderabad,Mumbai,05:00,09:30,1,Economy,5.64,37,8125
GO FIRST,Delhi,Chennai,18:00,00:38,2,Business,15.0,39,21107
Vistara,Chennai,Mumbai,02:00,05:49,1,Business,14.54,19,23470
SpiceJet,Mumbai,Kolkata,15:00,20:25,0,Business,14.68,19,19531
SpiceJet,Delhi,Hyderabad,14:00,18:04,1,Business,7.9,48,21764
SpiceJet,Chennai,Delhi,21:00,01:15,1,Economy,6.14,9,8357
Vistara,Bangalore,Hyderabad,19:00,22:24,2,Economy,13.71,16,12208
Air India,Hyderabad,Kolkata,03:00,07:48,2,Economy,9.45,31,11725
Vistara,Hyderabad,Chennai,12:00,18:46,0,Economy,4.26,40,5116
Vistara,Kolkata,Bangalore,20:00,22:26,0,Business,2.21,24,18727
Air India,Kolkata,Bangalore,14:00,17:50,2,Economy,12.75,3,14707
Vistara,Chennai,Hyderabad,06:00,11:21,1,Economy,9.58,11,12330
Vistara,Delhi,Chennai,18:00,22:22,1,Business,11.66,24,21887
Vistara,Hyderabad,Kolkata,14:00,17:47,0,Economy,11.99,13,8195
Air India,Chennai,Bangalore,23:00,01:47,1,Economy,5.54,19,9072
Indigo,Delhi,Kolkata,08:00,10:20,2,Economy,8.43,15,9476
GO FIRST,Chennai,Bangalore,03:00,09:25,2,Economy,2.28,44,8101
Indigo,Delhi,Chennai,10:00,16:12,0,Economy,7.24,47,4321
Indigo,Bangalore,Delhi,16:00,22:26,0,Economy,4.9,41,4693
SpiceJet,Bangalore,Hyderabad,22:00,01:21,1,Economy,8.87,34,7157
Air India,Kolkata,Hyderabad,14:00,19:13,1,Economy,10.41,23,8202
Indigo,Delhi,Chennai,14:00,16:03,1,Economy,8.23,17,8210
Indigo,Hyderabad,Delhi,02:00,05:37,2,Economy,12.95,35,9380
GO FIRST,Kolkata,Chennai,22:00,01:35,0,Business,7.25,16,18627
Vistara,Chennai,Delhi,10:00,15:06,2,Economy,7.58,31,8842
SpiceJet,Chennai,Delhi,11:00,17:55,0,Economy,8.67,17,8644
Indigo,Delhi,Chennai,09:00,11:30,1,Economy,11.65,48,7595
SpiceJet,Kolkata,Mumbai,09:00,15:11,1,Economy,9.75,41,7636
Indigo,Bangalore,Chennai,06:00,11:33,1,Economy,9.81,46,8215
Indigo,Hyderabad,Kolkata,23:00,01:06,1,Economy,11.16,24,9018
AirAsia,Kolkata,Delhi,19:00,01:09,0,Economy,12.43,13,10543
Indigo,Chennai,Delhi,04:00,10:16,2,Economy,9.19,40,8763
SpiceJet,Chennai,Bangalore,01:00,05:10,1,Economy,11.49,28,7772
SpiceJet,Kolkata,Delhi,15:00,17:57,1,Economy,10.81,33,6892
Air India,Hyderabad,Chennai,00:00,06:46,0,Economy,3.29,2,9795
Vistara,Bangalore,Mumbai,13:00,16:00,0,Economy,10.36,19,7486
AirAsia,Hyderabad,Bangalore,17:00,22:33,2,Economy,13.71,31,11881
Vistara,Delhi,Bangalore,08:00,13:22,0,Economy,2.62,7,8355
Air India,Chennai,Mumbai,15:00,18:03,1,Economy,2.92,12,8626
Indigo,Kolkata,Bangalore,11:00,13:28,0,Economy,14.95,48,5183
Air India,Delhi,Mumbai,05:00,10:26,0,Economy,8.94,6,10815
Indigo,Hyderabad,Chennai,09:00,14:59,1,Business,3.86,14,21190
Indigo,Delhi,Hyderabad,19:00,01:22,0,Economy,5.21,21,6404
Indigo,Kolkata,Hyderabad,05:00,09:21,2,Economy,2.38,24,10116
Air India,Hyderabad,Chennai,22:00,03:04,2,Economy,3.42,30,10018
AirAsia,Bangalore,Chennai,02:00,05:49,2,Economy,2.98,32,8237
SpiceJet,Bangalore,Delhi,00:00,02:07,0,Economy,7.43,8,10154
GO FIRST,Chennai,Delhi,22:00,02:04,1,Economy,9.1,27,8575
SpiceJet,Delhi,Chennai,23:00,03:54,2,Economy,7.08,29,8511
Indigo,Chennai,Hyderabad,04:00,10:24,0,Economy,2.4,38,5252
Air India,Delhi,Mumbai,23:00,02:00,0,Economy,13.94,42,7225
SpiceJet,Kolkata,Mumbai,21:00,01:32,0,Economy,10.51,5,8848
GO FIRST,Delhi,Mumbai,00:00,03:29,0,Economy,11.22,46,6080
Air India,Kolkata,Mumbai,14:00,16:02,0,Economy,6.76,44,5423
GO FIRST,Chennai,Mumbai,18:00,22:42,0,Business,8.08,24,16522
Air India,Chennai,Kolkata,06:00,12:26,0,Business,6.4,36,20120
Vistara,Delhi,Kolkata,14:00,20:37,0,Economy,4.71,17,7152
GO FIRST,Kolkata,Bangalore,07:00,10:02,0,Business,2.76,45,15831
GO FIRST,Mumbai,Hyderabad,04:00,10:41,1,Business,4.12,33,15294
Air India,Mumbai,Chennai,21:00,02:39,2,Economy,11.92,49,9451
GO FIRST,Bangalore,Kolkata,03:00,06:33,1,Economy,13.31,2,11741
Air India,Mumbai,Hyderabad,11:00,13:24,1,Business,12.11,38,21974
Indigo,Chennai,Delhi,17:00,19:06,1,Economy,6.71,12,11252
Vistara,Bangalore,Hyderabad,19:00,00:55,0,Economy,2.33,24,7096
SpiceJet,Hyderabad,Kolkata,06:00,11:30,0,Economy,5.15,31,7002
SpiceJet,Delhi,Mumbai,18:00,23:58,0,Business,4.49,20,17273
Air India,Chennai,Delhi,00:00,05:53,2,Economy,5.31,46,6934
GO FIRST,Kolkata,Delhi,18:00,00:26,2,Economy,2.91,35,7847
Vistara,Delhi,Mumbai,19:00,00:54,0,Economy,13.11,35,7595
SpiceJet,Bangalore,Hyderabad,01:00,07:58,0,Economy,10.29,6,10622
Vistara,Delhi,Mumbai,14:00,19:34,1,Economy,6.76,15,8143
AirAsia,Kolkata,Chennai,04:00,07:13,1,Economy,12.53,38,7053
Vistara,Bangalore,Delhi,12:00,17:18,1,Economy,7.8,25,8207
SpiceJet,Bangalore,Hyderabad,01:00,04:37,1,Economy,11.96,11,11421
Vistara,Bangalore,Chennai,07:00,11:27,2,Economy,3.63,28,10460
AirAsia,Delhi,Kolkata,14:00,16:31,2,Economy,3.1,19,11089
Air India,Hyderabad,Delhi,22:00,01:46,0,Economy,6.18,20,5878
SpiceJet,Chennai,Delhi,02:00,05:33,1,Economy,6.06,45,5185
Vistara,Hyderabad,Chennai,10:00,15:49,1,Economy,12.27,26,9316
Vistara,Kolkata,Delhi,23:00,01:15,2,Business,2.02,2,26281
Indigo,Hyderabad,Chennai,06:00,11:03,2,Economy,10.25,13,12878
Indigo,Mumbai,Chennai,13:00,18:22,2,Business,4.21,38,23362
Vistara,Mumbai,Delhi,12:00,16:09,2,Economy,5.39,10,12193
Indigo,Chennai,Kolkata,23:00,03:30,2,Economy,11.65,4,12093
GO FIRST,Delhi,Hyderabad,05:00,09:43,2,Economy,6.86,21,12038
Air India,Hyderabad,Mumbai,18:00,00:00,1,Economy,9.28,15,10262
Air India,Chennai,Hyderabad,14:00,17:43,2,Economy,11.69,15,9996
Indigo,Mumbai,Hyderabad,13:00,18:01,1,Economy,12.82,5,11517
Indigo,Mumbai,Hyderabad,20:00,01:33,1,Economy,2.27,15,9025
Air India,Mumbai,Kolkata,10:00,15:11,1,Business,8.23,28,20510
AirAsia,Kolkata,Hyderabad,01:00,06:52,0,Business,4.02,22,20273
Vistara,Hyderabad,Delhi,13:00,18:37,1,Economy,7.18,30,8342
AirAsia,Delhi,Mumbai,16:00,18:38,0,Economy,3.44,40,5030
Air India,Mumbai,Delhi,11:00,13:52,2,Economy,11.67,45,10173
GO FIRST,Bangalore,Chennai,22:00,03:00,0,Business,7.06,11,18072
Air India,Bangalore,Chennai,04:00,06:43,0,Economy,12.07,27,7242
Vistara,Mumbai,Chennai,10:00,16:56,1,Economy,13.67,38,9214
GO FIRST,Mumbai,Hyderabad,05:00,11:57,0,Economy,2.36,10,7354
GO FIRST,Bangalore,Hyderabad,16:00,22:58,1,Economy,10.86,7,12868
Air India,Chennai,Hyderabad,20:00,22:15,2,Business,3.58,21,21710
SpiceJet,Hyderabad,Chennai,21:00,00:08,0,Economy,8.79,38,5009
Indigo,Chennai,Delhi,16:00,20:02,0,Business,8.84,39,14931
Vistara,Delhi,Chennai,05:00,09:31,0,Economy,6.13,23,6200
Indigo,Mumbai,Chennai,23:00,04:32,0,Economy,4.79,15,7767
SpiceJet,Hyderabad,Mumbai,17:00,21:11,2,Economy,10.2,38,10431
Vistara,Bangalore,Hyderabad,03:00,08:36,0,Economy,6.87,47,4816
GO FIRST,Kolkata,Hyderabad,04:00,06:46,1,Economy,2.34,46,6435
AirAsia,Hyderabad,Bangalore,14:00,18:29,1,Economy,9.58,14,9247
SpiceJet,Delhi,Bangalore,13:00,16:11,1,Business,10.25,46,22452
SpiceJet,Kolkata,Bangalore,08:00,11:09,2,Economy,5.46,18,10908
Air India,Hyderabad,Bangalore,15:00,19:46,2,Economy,5.08,43,6844
GO FIRST,Chennai,Mumbai,13:00,19:45,1,Economy,3.57,47,5896
Indigo,Bangalore,Kolkata,10:00,15:00,0,Business,9.66,31,16734
SpiceJet,Mumbai,Delhi,14:00,19:23,1,Business,2.92,18,19122
Indigo,Delhi,Mumbai,05:00,07:56,2,Economy,7.68,13,11477
Air India,Mumbai,Kolkata,12:00,14:54,0,Economy,8.06,1,10888
AirAsia,Mumbai,Delhi,00:00,06:55,0,Economy,14.55,40,7761
Indigo,Delhi,Mumbai,02:00,05:25,1,Business,3.98,14,17888
GO FIRST,Mumbai,Hyderabad,12:00,17:45,2,Economy,4.15,34,8040
Vistara,Chennai,Delhi,08:00,12:40,0,Economy,13.17,29,9215
Air India,Kolkata,Delhi,06:00,11:06,0,Economy,3.12,46,4096
Air India,Kolkata,Mumbai,12:00,15:29,2,Economy,2.94,24,8399
Air India,Bangalore,Hyderabad,00:00,03:27,0,Economy,10.29,24,7353
Vistara,Mumbai,Chennai,22:00,01:49,2,Business,8.75,14,27705
Air India,Kolkata,Mumbai,10:00,12:18,2,Economy,7.08,14,11115
Vistara,Mumbai,Chennai,02:00,06:42,2,Business,7.4,37,19027
AirAsia,Bangalore,Kolkata,08:00,11:30,0,Economy,6.45,25,7203
AirAsia,Chennai,Hyderabad,07:00,10:19,2,Business,11.92,41,17199
Vistara,Hyderabad,Delhi,10:00,12:46,0,Business,14.51,34,17396
AirAsia,Kolkata,Delhi,20:00,00:19,1,Economy,14.07,6,9927
Indigo,Delhi,Kolkata,04:00,09:11,2,Economy,8.23,4,13504
AirAsia,Kolkata,Delhi,20:00,23:13,0,Economy,4.11,40,4681
AirAsia,Delhi,Hyderabad,00:00,02:49,2,Economy,2.86,2,9569
SpiceJet,Bangalore,Kolkata,03:00,08:40,2,Business,9.89,32,24211
Indigo,Mumbai,Chennai,05:00,10:43,2,Economy,5.93,37,9111
SpiceJet,Kolkata,Mumbai,07:00,11:17,1,Economy,14.24,14,12653
GO FIRST,Chennai,Delhi,08:00,11:04,1,Economy,6.61,2,8674
GO FIRST,Mumbai,Delhi,10:00,15:38,2,Economy,2.46,20,10197
Vistara,Delhi,Hyderabad,01:00,04:33,2,Economy,2.38,42,6788
Air India,Hyderabad,Mumbai,22:00,01:25,0,Economy,9.51,18,9082
SpiceJet,Mumbai,Kolkata,12:00,16:36,2,Economy,6.0,20,9163
Air India,Mumbai,Delhi,11:00,13:08,0,Economy,2.15,40,4277
AirAsia,Chennai,Hyderabad,10:00,13:01,0,Economy,10.12,1,10545
AirAsia,Kolkata,Bangalore,14:00,20:30,1,Economy,6.25,28,7610
GO FIRST,Bangalore,Kolkata,15:00,18:46,0,Economy,11.66,6,9880
Indigo,Hyderabad,Kolkata,03:00,09:18,1,Business,4.14,40,16472
Air India,Chennai,Hyderabad,04:00,10:42,2,Economy,13.46,11,10925
Indigo,Mumbai,Kolkata,05:00,09:07,1,Business,9.62,23,18297
Vistara,Delhi,Mumbai,08:00,11:24,1,Economy,3.8,3,8721
Vistara,Mumbai,Delhi,18:00,21:31,1,Business,13.96,33,23021
SpiceJet,Kolkata,Delhi,19:00,21:01,0,Business,13.89,35,17976
Air India,Delhi,Hyderabad,21:00,00:48,1,Business,6.43,38,20336
SpiceJet,Kolkata,Chennai,07:00,12:31,2,Economy,7.54,34,7875
AirAsia,Hyderabad,Bangalore,09:00,11:30,1,Economy,11.47,45,6078
AirAsia,Bangalore,Hyderabad,13:00,19:35,0,Economy,13.07,34,6466
AirAsia,Mumbai,Hyderabad,18:00,22:57,2,Economy,11.57,41,8592
GO FIRST,Delhi,Mumbai,21:00,03:56,1,Economy,2.36,47,5886
GO FIRST,Delhi,Bangalore,15:00,17:59,1,Business,11.38,11,18346
SpiceJet,Mumbai,Delhi,02:00,04:15,2,Economy,3.2,33,7033
Indigo,Hyderabad,Mumbai,19:00,01:31,0,Economy,9.76,26,7679
Air India,Hyderabad,Bangalore,07:00,09:22,1,Economy,4.94,8,9925
Vistara,Chennai,Hyderabad,01:00,05:56,2,Economy,8.82,27,11583
GO FIRST,Bangalore,Mumbai,22:00,01:36,1,Business,7.88,11,23144
Indigo,Bangalore,Mumbai,10:00,12:52,2,Economy,5.15,26,10740
AirAsia,Delhi,Kolkata,01:00,07:04,1,Economy,5.91,23,7472
Indigo,Chennai,Hyderabad,09:00,12:26,2,Economy,10.85,16,11946
SpiceJet,Mumbai,Delhi,04:00,09:28,2,Economy,5.12,1,10292
SpiceJet,Mumbai,Chennai,21:00,23:50,1,Economy,2.51,39,5443
Air India,Bangalore,Delhi,19:00,01:34,1,Economy,6.62,36,7428
Vistara,Delhi,Chennai,15:00,21:13,0,Economy,2.45,28,5921
Vistara,Mumbai,Bangalore,12:00,15:45,1,Economy,7.67,4,9893
Vistara,Delhi,Hyderabad,14:00,19:47,0,Economy,2.45,5,7022
GO FIRST,Delhi,Mumbai,04:00,07:40,2,Economy,9.23,45,6896
AirAsia,Kolkata,Hyderabad,23:00,05:38,0,Economy,9.52,5,8992
GO FIRST,Mumbai,Delhi,04:00,10:57,0,Economy,2.53,23,6242
Air India,Bangalore,Mumbai,12:00,17:25,2,Economy,9.33,13,13777
AirAsia,Delhi,Hyderabad,02:00,05:04,2,Economy,11.35,28,9411
Vistara,Mumbai,Delhi,00:00,06:19,2,Economy,7.0,27,7863
Air India,Mumbai,Hyderabad,17:00,19:52,1,Economy,7.34,8,11892
Air India,Hyderabad,Mumbai,22:00,01:46,2,Economy,2.14,39,7537
Indigo,Mumbai,Delhi,02:00,06:42,1,Business,14.27,16,23831
AirAsia,Delhi,Mumbai,02:00,05:48,2,Economy,2.07,17,8825
Indigo,Kolkata,Chennai,01:00,05:21,1,Economy,8.05,40,7411
Vistara,Kolkata,Chennai,11:00,15:39,2,Economy,9.59,35,8633
AirAsia,Kolkata,Bangalore,13:00,15:11,0,Economy,9.81,26,7242
Indigo,Bangalore,Kolkata,22:00,03:39,2,Economy,12.88,9,15070
SpiceJet,Hyderabad,Kolkata,02:00,04:34,2,Economy,4.41,46,6748
AirAsia,Mumbai,Hyderabad,20:00,01:49,1,Economy,13.37,14,9467
Vistara,Delhi,Bangalore,11:00,17:14,1,Business,2.22,22,17646
SpiceJet,Hyderabad,Bangalore,11:00,16:59,1,Economy,12.69,46,8627
AirAsia,Hyderabad,Bangalore,17:00,19:50,2,Business,4.11,33,19453
SpiceJet,Mumbai,Kolkata,01:00,06:12,1,Economy,14.56,12,13306
GO FIRST,Mumbai,Chennai,10:00,16:11,2,Business,13.58,7,25139
AirAsia,Kolkata,Bangalore,18:00,22:21,0,Business,6.09,44,15124
Indigo,Chennai,Hyderabad,12:00,15:23,1,Economy,3.93,36,6926
SpiceJet,Hyderabad,Bangalore,02:00,04:55,0,Economy,11.09,29,6462
AirAsia,Delhi,Bangalore,12:00,17:56,2,Economy,14.92,39,9441
Vistara,Hyderabad,Mumbai,07:00,12:32,2,Economy,7.08,7,10522
AirAsia,Delhi,Mumbai,05:00,07:57,0,Business,6.25,18,21643
GO FIRST,Kolkata,Hyderabad,00:00,04:34,1,Business,9.57,7,24470
Air India,Delhi,Bangalore,03:00,05:07,1,Economy,8.76,6,9460
AirAsia,Kolkata,Chennai,12:00,17:27,2,Economy,8.22,21,9183
AirAsia,Delhi,Hyderabad,22:00,02:38,1,Economy,3.22,45,6694
Air India,Bangalore,Kolkata,04:00,06:49,1,Business,12.95,13,23239
Vistara,Hyderabad,Bangalore,12:00,14:06,1,Economy,11.1,48,6991
Vistara,Mumbai,Delhi,17:00,19:11,2,Economy,2.89,36,8935
Vistara,Delhi,Chennai,09:00,14:12,2,Economy,4.11,45,7455
SpiceJet,Hyderabad,Delhi,23:00,04:14,2,Economy,3.66,46,8446
SpiceJet,Kolkata,Delhi,18:00,23:56,0,Economy,9.85,37,7119
AirAsia,Hyderabad,Mumbai,04:00,09:26,2,Economy,14.49,47,8175
AirAsia,Kolkata,Mumbai,11:00,16:40,0,Economy,13.13,47,5412
AirAsia,Mumbai,Delhi,10:00,12:28,1,Economy,4.05,35,6192
Vistara,Mumbai,Chennai,11:00,15:34,0,Business,3.33,31,19755
GO FIRST,Kolkata,Mumbai,06:00,08:47,1,Economy,8.66,9,11227
Indigo,Hyderabad,Bangalore,06:00,10:50,1,Economy,11.44,42,9044
SpiceJet,Kolkata,Bangalore,21:00,00:34,2,Economy,3.3,49,5870
SpiceJet,Chennai,Mumbai,12:00,14:07,0,Economy,9.76,5,11323
GO FIRST,Delhi,Hyderabad,10:00,12:04,2,Economy,3.88,10,10832
Vistara,Kolkata,Bangalore,21:00,01:04,1,Business,11.05,33,16916
SpiceJet,Delhi,Bangalore,22:00,02:01,2,Economy,9.44,13,12488
SpiceJet,Bangalore,Delhi,03:00,07:39,1,Economy,4.37,36,7922
AirAsia,Hyderabad,Mumbai,20:00,02:27,0,Economy,10.96,30,5999
Vistara,Delhi,Mumbai,21:00,00:45,0,Economy,14.31,33,8369
Vistara,Chennai,Mumbai,08:00,11:50,2,Economy,7.88,8,9928
Indigo,Kolkata,Delhi,18:00,23:26,2,Economy,14.93,42,8622
Vistara,Delhi,Hyderabad,08:00,12:49,0,Economy,4.68,5,9303
AirAsia,Mumbai,Delhi,11:00,13:59,1,Business,10.86,43,19366
Air India,Chennai,Hyderabad,19:00,01:10,1,Economy,4.21,32,7712
AirAsia,Delhi,Bangalore,14:00,20:30,1,Business,5.38,2,26204
GO FIRST,Hyderabad,Chennai,10:00,15:14,1,Economy,4.3,25,9415
Indigo,Bangalore,Mumbai,21:00,03:39,0,Business,2.46,46,16767
